,equity,gross,net,turnover,trading_costs,roll_costs,liquidation_penalty,liquidated_notional,min_margin_buffer
2024-06-13 00:00:00+00:00,12517.86546737394,0.5471669379056278,0.12432466821993286,0.0030593558246767294,0.019144332355751307,0.0,0.0,0.0,0.9541351473431452
2024-06-14 00:00:00+00:00,12529.77156941791,0.5482958505820931,0.1249311835589948,0.0013239314819592993,0.008286809061875944,0.0,0.0,0.0,0.9533256955937718
2024-06-17 00:00:00+00:00,12546.940097680717,0.5489872093018993,0.12562897886535118,0.0018876635636777758,0.011822103499409072,0.0,0.0,0.0,0.9533642296461491
2024-06-18 00:00:00+00:00,12551.945505677644,0.5491787512515932,0.12489355005612071,0.0026581551097438864,0.016668211431244813,0.0,0.0,0.0,0.9541543608118371
2024-06-20 00:00:00+00:00,12555.721041887846,0.5474898924883755,0.12442260330412812,0.0011858078504208489,0.007441953508355017,0.0,0.0,0.0,0.9537785717015594
2024-06-21 00:00:00+00:00,12540.579884141105,0.5474790582837336,0.12372543890580343,0.0020376544677531486,0.012782770174085661,0.0,0.0,0.0,0.9549561488694407
2024-06-24 00:00:00+00:00,12554.895107915176,0.5490322346942558,0.12314924841382723,0.0031831331304464083,0.02000462595525408,0.0,0.0,0.0,0.9547217692193434
2024-06-25 00:00:00+00:00,12564.715919034263,0.5484880037907822,0.12496240755546995,0.0026656775325597896,0.01673107128463792,0.0,0.0,0.0,0.9541422257159149
2024-06-26 00:00:00+00:00,12567.601747962975,0.5470154392637654,0.12460976762297209,0.0021963807532586893,0.013794259344330657,0.0,0.0,0.0,0.9543392815437182
2024-06-27 00:00:00+00:00,12583.280941754674,0.6174732086314527,0.018193554525292262,0.24458342948529266,1.536136268019991,0.0,0.0,0.0,0.9472471197316786
2024-06-28 00:00:00+00:00,12569.434881284931,0.6164553427981196,0.014793296652216202,0.002316203874528966,0.014579754931844175,0.0,0.0,0.0,0.949254241911103
2024-07-01 00:00:00+00:00,12602.75954441261,0.6155912746025907,0.01891087399152366,0.0016351892246096456,0.010277140903971955,0.0,0.0,0.0,0.9462859636365076
2024-07-02 00:00:00+00:00,12607.172433350293,0.6173928857848747,0.016827958961737385,0.0030066320097901222,0.01894340172574563,0.0,0.0,0.0,0.9478691423158082
2024-07-03 00:00:00+00:00,12633.783403002048,0.618375967975508,0.01818522244601066,0.0020300223424514346,0.012799531601507933,0.0,0.0,0.0,0.9465939760006248
2024-07-05 00:00:00+00:00,12641.009230887039,0.6187648972896671,0.017455135503953556,0.0024583409161954804,0.015520532185434931,0.0,0.0,0.0,0.947559387225059
2024-07-08 00:00:00+00:00,12628.2006426199,0.6159468509268865,0.015635628912609976,0.0029784361425925013,0.018819848654047063,0.0,0.0,0.0,0.949305696712872
2024-07-09 00:00:00+00:00,12628.664608547777,0.6157301722762013,0.016038522840163973,0.002025675700083624,0.012794865070203353,0.0,0.0,0.0,0.949836186189686
2024-07-10 00:00:00+00:00,12663.170895734975,0.6173755576026841,0.018533007899018475,0.0008229236585095868,0.005198855182411347,0.0,0.0,0.0,0.947418615386734
2024-07-11 00:00:00+00:00,12628.635672322367,0.6182583575937975,0.013475439090122457,0.0025124388903521103,0.015910734036952853,0.0,0.0,0.0,0.9471948287381409
2024-07-12 00:00:00+00:00,12634.121483918923,0.6696224274356696,0.19389896465719916,0.24903004881420016,1.5720251656572481,0.0,0.0,0.0,0.9431992554382754
2024-07-15 00:00:00+00:00,12646.929268079795,0.6680430790713473,0.19304865905753799,0.0034225601817230653,0.021647283619425684,0.0,0.0,0.0,0.9450964155626118
2024-07-16 00:00:00+00:00,12660.500857127934,0.6683553938612578,0.19385801655867285,0.0012917891031105529,0.008170967011613281,0.0,0.0,0.0,0.9430720374338076
2024-07-17 00:00:00+00:00,12603.323256920703,0.6693572806184329,0.18946015238383812,0.003468930315693678,0.02196215277202861,0.0,0.0,0.0,0.9440602513317347
2024-07-18 00:00:00+00:00,12591.668096954783,0.6656397168015723,0.1919638958099536,0.008078664795594624,0.05094182620554111,0.0,0.0,0.0,0.943559682962388
2024-07-19 00:00:00+00:00,12522.198157632007,0.6661294503278294,0.18941344505401048,0.0031351011441480316,0.019722017442961357,0.0,0.0,0.0,0.9456543222619064
2024-07-22 00:00:00+00:00,12549.271238397727,0.6687695294661345,0.19424280615789763,0.003321300082622408,0.02081376604718077,0.0,0.0,0.0,0.9430079347258313
2024-07-23 00:00:00+00:00,12513.720995751579,0.6683591047527114,0.1918289840858512,0.004459000176839152,0.027947780900874755,0.0,0.0,0.0,0.9446809845130554
2024-07-24 00:00:00+00:00,12435.894462432554,0.6672807092232118,0.18779688561050925,0.0031985512515141507,0.020022339456061973,0.0,0.0,0.0,0.9448053362221405
2024-07-25 00:00:00+00:00,12389.992267106543,0.6675988904958255,0.19126516311444464,0.008330906727441675,0.051735708500336194,0.0,0.0,0.0,0.9429760535893558
2024-07-26 00:00:00+00:00,12429.592971994505,0.595333883970435,0.02156399848841881,0.2520631302802375,1.5628120981482516,0.0,0.0,0.0,0.949166151780849
2024-07-29 00:00:00+00:00,12440.797668040314,0.5937688466039531,0.020042196280147258,0.002475890040337946,0.015386536193020923,0.0,0.0,0.0,0.9502137875731689
2024-07-30 00:00:00+00:00,12429.026778467467,0.5938989635876674,0.018190441254925672,0.001225022631969143,0.00762012556323079,0.0,0.0,0.0,0.9490938834917781
2024-07-31 00:00:00+00:00,12463.041908693205,0.6001042444247358,0.02275296014853578,0.004191598638810089,0.026023301266904286,0.0,0.0,0.0,0.9458408709827779
2024-08-01 00:00:00+00:00,12432.002625898847,0.5902913745151801,0.01564157051356472,0.007743330922313753,0.048303347470854276,0.0,0.0,0.0,0.948762613155866
2024-08-02 00:00:00+00:00,12359.051461966754,0.5948205646213695,0.01408097653183149,0.005837418401601874,0.03625783323596439,0.0,0.0,0.0,0.9486740807967938
2024-08-05 00:00:00+00:00,12260.90890425209,0.5939093630710032,0.012826854999428613,0.00917466314178687,0.05660587233761736,0.0,0.0,0.0,0.9447195048175703
2024-08-06 00:00:00+00:00,12273.256966910652,0.5946545697710454,0.01846039976440081,0.004970014401656647,0.030519664080830393,0.0,0.0,0.0,0.9492842515770147
2024-08-07 00:00:00+00:00,12255.997925420159,0.5940410889950778,0.01869160502388577,0.0021470063418719855,0.013162590072527678,0.0,0.0,0.0,0.9488998550127722
2024-08-08 00:00:00+00:00,12324.692388141852,0.59911750031672,0.025645478969688246,0.003272271908596757,0.020030719874430367,0.0,0.0,0.0,0.9429084437669342
2024-08-09 00:00:00+00:00,12336.799265118285,0.5513396189826701,0.3449528020239833,0.4137912651067335,2.55056855741303,0.0,0.0,0.0,0.9533436808663301
2024-08-12 00:00:00+00:00,12341.25946886918,0.5521947146257173,0.3447984075689702,0.0010973499202004567,0.006766600407465121,0.0,0.0,0.0,0.9534423802636146
2024-08-13 00:00:00+00:00,12399.3463309781,0.5522400045888236,0.3472429445557013,0.0019987749136080382,0.012336882195868315,0.0,0.0,0.0,0.9508458784292735
2024-08-14 00:00:00+00:00,12391.223614834402,0.5495441920232988,0.34409870826911304,0.003363127393989451,0.020844306850225116,0.0,0.0,0.0,0.9540670704280881
2024-08-15 00:00:00+00:00,12426.328872473972,0.5518081840708292,0.3460008468569797,0.001910071316880431,0.011837520807168126,0.0,0.0,0.0,0.9512652855023921
2024-08-16 00:00:00+00:00,12464.498495328702,0.5518330077780578,0.3463775757347723,0.004189372751628647,0.02602809568631128,0.0,0.0,0.0,0.9517178769318582
2024-08-19 00:00:00+00:00,12499.35919283218,0.551104442927717,0.3458116141895277,0.0027258507666188,0.016997457893055852,0.0,0.0,0.0,0.9521614435001806
2024-08-20 00:00:00+00:00,12517.372444809493,0.5508570993518163,0.34496340807536097,0.0025282842171435796,0.015808690859891825,0.0,0.0,0.0,0.9535025993919064
2024-08-21 00:00:00+00:00,12539.121823351436,0.5511495709972881,0.3453616431430915,0.001941290901877864,0.012152072137427939,0.0,0.0,0.0,0.9529652135023898
2024-08-22 00:00:00+00:00,12494.53162424822,0.5494295489352167,0.34221844878642027,0.001638196719293437,0.010267360365446818,0.0,0.0,0.0,0.9549205251878105
2024-08-23 00:00:00+00:00,12536.63819824536,0.545261971558578,0.4131542161903271,0.22110149364245973,1.3819519071397528,0.0,0.0,0.0,0.9520776621759633
2024-08-26 00:00:00+00:00,12507.723791822571,0.5430203291738559,0.41003865687555746,0.004082284025406434,0.02558904626141808,0.0,0.0,0.0,0.9554618870251693
2024-08-27 00:00:00+00:00,12535.518731517514,0.5410281379808531,0.4128394262851684,0.0025001699971969327,0.01563210401249256,0.0,0.0,0.0,0.9530547892445727
2024-08-28 00:00:00+00:00,12509.005395664233,0.5393820250921627,0.4105121404367432,0.0021553073997880555,0.01350067525122297,0.0,0.0,0.0,0.9545715902950085
2024-08-29 00:00:00+00:00,12501.701034374175,0.5431489983399721,0.411469376091926,0.003286463143726513,0.020540727093856685,0.0,0.0,0.0,0.9534188050585783
2024-08-30 00:00:00+00:00,12509.883998035904,0.5393395963179821,0.4117753467139944,0.003303342516984352,0.020648998232241606,0.0,0.0,0.0,0.953280616428775
2024-09-03 00:00:00+00:00,12480.579225394684,0.5367200090618106,0.4099900401922485,0.0038981758460921497,0.02438397557817551,0.0,0.0,0.0,0.9531550583048208
2024-09-04 00:00:00+00:00,12496.306953900252,0.5409098750813935,0.41209093362610494,0.0056368521442288645,0.03517854453576032,0.0,0.0,0.0,0.9533057832002071
2024-09-05 00:00:00+00:00,12507.615240495052,0.541711888980629,0.41187276006721285,0.0016718974074281748,0.01044729728027423,0.0,0.0,0.0,0.953675418289313
2024-09-06 00:00:00+00:00,12470.079050045877,0.538019637459103,0.40966908333424445,0.0013134678025189216,0.008213582226404252,0.0,0.0,0.0,0.9535679355430516
2024-09-09 00:00:00+00:00,12468.633319592256,0.5262844913860489,0.454255849207253,0.10583910966438637,0.6594580485706844,0.0,0.0,0.0,0.9553332863991245
2024-09-10 00:00:00+00:00,12501.061748234426,0.5233513237383112,0.4551944461104647,0.004172309360667141,0.026018119485480013,0.0,0.0,0.0,0.9540840746744371
2024-09-11 00:00:00+00:00,12508.69685862545,0.526879790075022,0.45436359881084754,0.0026159311991990966,0.016347538098717137,0.0,0.0,0.0,0.9526020144474556
2024-09-12 00:00:00+00:00,12534.475814409612,0.5279337015329144,0.45492869046143297,0.0031990439341616737,0.020011998788181735,0.0,0.0,0.0,0.953723865325767
2024-09-13 00:00:00+00:00,12560.616542739659,0.5254374031922512,0.4547625504624038,0.0033929191379712675,0.021275557557541146,0.0,0.0,0.0,0.955401646656135
2024-09-16 00:00:00+00:00,12566.035248774702,0.5267356379961577,0.4543697229663417,0.0013773871554748005,0.008646953664690718,0.0,0.0,0.0,0.9556312813408038
2024-09-17 00:00:00+00:00,12557.638588711932,0.5255272519599032,0.45327844990585364,0.002700134125764881,0.016973451574284752,0.0,0.0,0.0,0.9565035627747283
2024-09-18 00:00:00+00:00,12569.533312462205,0.5255752284656567,0.45440495490978106,0.0016223443783910801,0.010186923396808763,0.0,0.0,0.0,0.9553021202368998
2024-09-19 00:00:00+00:00,12599.773173976615,0.5285682285382947,0.4554551288019227,0.001192062741634775,0.007488689790268634,0.0,0.0,0.0,0.9524730065362174
2024-09-20 00:00:00+00:00,12601.343443167209,0.5254027317165163,0.45414607978749894,0.004157493144597346,0.02618398813057692,0.0,0.0,0.0,0.9560476541665235
2024-09-23 00:00:00+00:00,12637.463891344638,0.5206899703843394,0.40895087214755077,0.07588189043506154,0.47894525130251475,0.0,0.0,0.0,0.9555546637709332
2024-09-24 00:00:00+00:00,12655.472723539528,0.5226153820974916,0.40921844331883467,0.0013424724418026751,0.008481227544285949,0.0,0.0,0.0,0.954511244341768
2024-09-25 00:00:00+00:00,12646.859916459422,0.5183212955907923,0.407530954062729,0.0020973031177499435,0.013278767735001275,0.0,0.0,0.0,0.9565700917847662
2024-09-26 00:00:00+00:00,12690.964415628478,0.5203450935686447,0.41027383597153644,0.0031222921162654925,0.019745447305287926,0.0,0.0,0.0,0.9545424104994046
2024-09-27 00:00:00+00:00,12683.545268815122,0.5212334516748441,0.4080142094782713,0.0023353522573395687,0.014816737735645817,0.0,0.0,0.0,0.9556504320125874
2024-09-30 00:00:00+00:00,12673.412187069189,0.5195831487414501,0.4078493282655875,0.0028895452833171027,0.018323298725031006,0.0,0.0,0.0,0.9557822134975603
2024-10-01 00:00:00+00:00,12643.792901478793,0.5214041908619451,0.4071259644158717,0.0024700465355443936,0.015645635928899497,0.0,0.0,0.0,0.9548232541487996
2024-10-02 00:00:00+00:00,12620.827709205612,0.519686881299012,0.4077746510841565,0.003723913075772998,0.023519220167127694,0.0,0.0,0.0,0.9560159172188719
2024-10-03 00:00:00+00:00,12582.661469223796,0.5219379390560176,0.4066541595442093,0.0015857392222404787,0.01000369104479784,0.0,0.0,0.0,0.9566778758090958
2024-10-04 00:00:00+00:00,12571.905718239082,0.5206934948573821,0.4077359517557717,0.002921711526482962,0.018382399399661083,0.0,0.0,0.0,0.9557819013469523
2024-10-07 00:00:00+00:00,12532.55585849536,0.5153127954779246,0.4336758381739456,0.16153244565530053,1.0154295227194037,0.0,0.0,0.0,0.9578761239844873
2024-10-08 00:00:00+00:00,12552.980962622376,0.5121787527955859,0.4361721239177217,0.003063631864804659,0.01920352067058784,0.0,0.0,0.0,0.9547819694259286
2024-10-09 00:00:00+00:00,12549.955395975918,0.5138754574112667,0.43547880952029405,0.004248614180540147,0.026657587769023754,0.0,0.0,0.0,0.9570133724034489
2024-10-10 00:00:00+00:00,12537.50640304135,0.5161006733812555,0.43492482169499147,0.0019919640019877075,0.01249825889937431,0.0,0.0,0.0,0.9570730087804065
2024-10-11 00:00:00+00:00,12561.809492514478,0.5147989335329288,0.43602703170594964,0.002866668295715854,0.017986172606426192,0.0,0.0,0.0,0.9569611866219163
2024-10-14 00:00:00+00:00,12565.347320868566,0.513672422079348,0.4357267574388417,0.0014672193239111814,0.009213179042546447,0.0,0.0,0.0,0.9570351681021133
2024-10-15 00:00:00+00:00,12571.332262890299,0.5132397723282653,0.43484330995608206,0.00371270107705177,0.023360985942346663,0.0,0.0,0.0,0.9576066980263689
2024-10-16 00:00:00+00:00,12571.952580601705,0.5137149696660015,0.43526928429103684,0.0026273850717231702,0.01652032711187401,0.0,0.0,0.0,0.9576690985929429
2024-10-17 00:00:00+00:00,12575.546757975031,0.5145459279387372,0.43562705145822367,0.0015767333582476818,0.009910643712429314,0.0,0.0,0.0,0.9574364347510765
2024-10-18 00:00:00+00:00,12602.82242919613,0.5139134999782312,0.4362077941912123,0.0020444214017594046,0.012864945398787998,0.0,0.0,0.0,0.9569117719217517
2024-10-21 00:00:00+00:00,12583.882793315308,0.5477951363658765,0.3280800065072291,0.2681776901964992,1.690368052670965,0.0,0.0,0.0,0.9549033574721881
2024-10-22 00:00:00+00:00,12585.65318567014,0.5492003638461302,0.32900600044416456,0.0020423106894599218,0.012855376900425779,0.0,0.0,0.0,0.9541388046919274
2024-10-23 00:00:00+00:00,12549.516987432487,0.5458699534297257,0.32705916463875234,0.001370729630588317,0.0086282785243694,0.0,0.0,0.0,0.9548587536781422
2024-10-24 00:00:00+00:00,12576.746628851773,0.5474211744916125,0.3302120413346375,0.0020327384429896077,0.012763087684612503,0.0,0.0,0.0,0.9535880650808599
2024-10-25 00:00:00+00:00,12570.832132633754,0.5487398525584029,0.32909365393897383,0.0014354987616843201,0.009023961304940015,0.0,0.0,0.0,0.9548299892176042
2024-10-28 00:00:00+00:00,12596.744628983119,0.5468178635066716,0.3297958829992844,0.0022750627002129445,0.014316189693913009,0.0,0.0,0.0,0.954421568836874
2024-10-29 00:00:00+00:00,12615.73070113605,0.5470619714374515,0.3297515701127032,0.002022230677698633,0.012745225163310728,0.0,0.0,0.0,0.9537923138608614
2024-10-30 00:00:00+00:00,12610.750008878693,0.5486344747773383,0.3286489888522331,0.0018261454200549625,0.011523767365049705,0.0,0.0,0.0,0.9542862392377546
2024-10-31 00:00:00+00:00,12547.145406512464,0.5459991840353722,0.32640238320121145,0.0031983448202312845,0.020148355973167793,0.0,0.0,0.0,0.9545628227737766
2024-11-01 00:00:00+00:00,12550.711128558085,0.5468114491004931,0.32928518433056947,0.0046469333852105655,0.029156933953088923,0.0,0.0,0.0,0.9540359482034713
2024-11-04 00:00:00+00:00,12541.325201535197,0.5896826519319666,0.2824495637400815,0.17816740467876088,1.1177770501459934,0.0,0.0,0.0,0.951429952435832
2024-11-05 00:00:00+00:00,12564.794653745246,0.5906895913784103,0.2837455270416559,0.0014662218757790935,0.00919846029161388,0.0,0.0,0.0,0.9495874310207985
2024-11-06 00:00:00+00:00,12566.998938541477,0.586327097565468,0.28289790038302687,0.003075493932109534,0.019320595009021255,0.0,0.0,0.0,0.9470002622197794
2024-11-07 00:00:00+00:00,12598.904249726782,0.5918122075048347,0.28466645360052134,0.010286381703228958,0.06462471182184445,0.0,0.0,0.0,0.9482776218639454
2024-11-08 00:00:00+00:00,12607.187311375512,0.5861624875064131,0.2831919696222067,0.003062551568231365,0.019292900521919704,0.0,0.0,0.0,0.9503634580414354
2024-11-11 00:00:00+00:00,12577.020723782669,0.585336667096663,0.28127342185569637,0.003480065639811583,0.021929162973243498,0.0,0.0,0.0,0.9510180222859942
2024-11-12 00:00:00+00:00,12558.176875728579,0.5875607085204967,0.2817268425721987,0.003956579611484743,0.02487879734326487,0.0,0.0,0.0,0.9509024678694242
2024-11-13 00:00:00+00:00,12545.88589601174,0.5872185916170234,0.28166142852147313,0.0018277841116882201,0.011482810480374885,0.0,0.0,0.0,0.9513390558832995
2024-11-14 00:00:00+00:00,12524.304486694986,0.5881885749745012,0.2821708844214175,0.003228707929473702,0.02023468885726401,0.0,0.0,0.0,0.9506964580439162
2024-11-15 00:00:00+00:00,12494.848761245596,0.5863107295285811,0.2812253851502414,0.0027442799188603876,0.017180868754407806,0.0,0.0,0.0,0.9509548996402918
2024-11-18 00:00:00+00:00,12502.314234967605,0.5959222793983538,-0.027071834233960482,0.33454634517201653,2.09240258342152,0.0,0.0,0.0,0.9502715993523819
2024-11-19 00:00:00+00:00,12503.810691000255,0.5933658731894147,-0.02619932330908072,0.005072553931581406,0.031697642613163,0.0,0.0,0.0,0.9492809232017019
2024-11-20 00:00:00+00:00,12523.664540997255,0.5899812500639965,-0.024968028251414486,0.002213209997375145,0.013835342818865993,0.0,0.0,0.0,0.9485059728631299
2024-11-21 00:00:00+00:00,12537.75359874472,0.5929729548970845,-0.025628665146871354,0.0027574752380465674,0.017268204252224407,0.0,0.0,0.0,0.9487255793882238
2024-11-22 00:00:00+00:00,12561.552219990492,0.5920578781584697,-0.025254404954272225,0.0029430990715448788,0.018458888601761907,0.0,0.0,0.0,0.9491359781812417
2024-11-25 00:00:00+00:00,12531.673049793308,0.5894202286035664,-0.028080765068580666,0.0023791716753320917,0.01492752004254613,0.0,0.0,0.0,0.9495300624602385
2024-11-26 00:00:00+00:00,12559.425992394676,0.5905679798019732,-0.025031110184618108,0.004399935596914543,0.027585393849059562,0.0,0.0,0.0,0.9484315617932694
2024-11-27 00:00:00+00:00,12536.576333936859,0.5939001884013392,-0.028678411232555354,0.002016803428419844,0.012666238454683482,0.0,0.0,0.0,0.9504456294720441
2024-11-29 00:00:00+00:00,12554.682931426843,0.5933868545634671,-0.025005765775091258,0.0031335135608948957,0.0196376444437678,0.0,0.0,0.0,0.9487519576107367
2024-12-02 00:00:00+00:00,12573.030257405515,0.5899976764317205,-0.02499289333602515,0.002114086332896555,0.013268110162950292,0.0,0.0,0.0,0.9488742671187421
2024-12-03 00:00:00+00:00,12566.38673974232,0.6027821997013696,-0.03982557429806498,0.11676187035801155,0.7340445765644977,0.0,0.0,0.0,0.9494295083945837
2024-12-04 00:00:00+00:00,12599.765589078346,0.6001427418877839,-0.03642562864743057,0.0020716666399578226,0.013015056311762687,0.0,0.0,0.0,0.9480329275093026
2024-12-05 00:00:00+00:00,12570.745314780226,0.6027087311029979,-0.041548763030994605,0.003020763911875151,0.01902756416836812,0.0,0.0,0.0,0.9507761291326798
2024-12-06 00:00:00+00:00,12616.60860143112,0.5978746619051025,-0.03512174488446493,0.0031530712934518673,0.01981041883338442,0.0,0.0,0.0,0.9469307604746786
2024-12-09 00:00:00+00:00,12594.085302364914,0.6029050160812406,-0.040728037358493605,0.004262978159747403,0.026880852541407867,0.0,0.0,0.0,0.9489713985708852
2024-12-10 00:00:00+00:00,12607.99162910753,0.6003379967385384,-0.038238658215624464,0.0033888495055422636,0.02134131843368386,0.0,0.0,0.0,0.949162939849649
2024-12-11 00:00:00+00:00,12643.267978606538,0.603315590795025,-0.03694931166094644,0.003395890372265304,0.02141886185317386,0.0,0.0,0.0,0.9473501444817525
2024-12-12 00:00:00+00:00,12625.20602971355,0.5985561174494222,-0.040128399911122756,0.0037737974723353156,0.023841301358405117,0.0,0.0,0.0,0.9489255203807958
2024-12-13 00:00:00+00:00,12611.540387913585,0.6016042781198737,-0.04082568723612754,0.0026107972988709087,0.016487126818160842,0.0,0.0,0.0,0.9500496513527134
2024-12-16 00:00:00+00:00,12632.931657920291,0.6009701020345734,-0.03743495147104077,0.002448346324576696,0.015437022014625214,0.0,0.0,0.0,0.949081950113494
2024-12-17 00:00:00+00:00,12620.632521463986,0.547782807677491,-0.11086825892439106,0.2057376628230685,1.2986752023845534,0.0,0.0,0.0,0.9540855546651932
2024-12-18 00:00:00+00:00,12588.572871833629,0.5424629912344288,-0.11347369190772737,0.0018959992647135035,0.011964468870718429,0.0,0.0,0.0,0.9508625778363797
2024-12-19 00:00:00+00:00,12579.972507348135,0.5490588688785838,-0.11101592916535319,0.008482469893402178,0.05337311321727457,0.0,0.0,0.0,0.9530988967207986
2024-12-20 00:00:00+00:00,12559.128774610079,0.5522009447354059,-0.11384557907263795,0.0021022264346015045,0.013239233364223309,0.0,0.0,0.0,0.9538348383987643
2024-12-23 00:00:00+00:00,12584.462020130324,0.5482670883911351,-0.1087372979309707,0.003856357903770093,0.024223666115677264,0.3933951511252396,0.0,0.0,0.9528564468739638
2024-12-24 00:00:00+00:00,12611.522415002371,0.5496404590162499,-0.10824816383395226,0.0024716609357702223,0.01555221874523343,0.0,0.0,0.0,0.9531652931126074
2024-12-26 00:00:00+00:00,12618.089568938058,0.5481107364171646,-0.10984105042046843,0.002604351474601847,0.016419235791321922,0.0,0.0,0.0,0.9537425300454728
2024-12-27 00:00:00+00:00,12580.474460387906,0.5490275731256772,-0.1132584625056904,0.0014356654395407346,0.009052008899725293,0.0,0.0,0.0,0.9543592891949099
2024-12-30 00:00:00+00:00,12553.698270939298,0.5479221314737659,-0.11309554971089095,0.003105704731510797,0.019537246669697698,0.0,0.0,0.0,0.9535857236720654
2024-12-31 00:00:00+00:00,12558.180992965103,0.5474950540161505,-0.10991791130056541,0.0027855518720904544,0.01747945317514117,0.0,0.0,0.0,0.9534527814417931
2025-01-02 00:00:00+00:00,12581.190890052374,0.5091938473642863,-0.108754422391818,0.05142457286909143,0.3229933661998609,0.0,0.0,0.0,0.9548559673501701
2025-01-03 00:00:00+00:00,12588.262967687007,0.5131802503427462,-0.10943344020732895,0.0033505950626544923,0.021069021018250124,0.0,0.0,0.0,0.9564387342328977
2025-01-06 00:00:00+00:00,12576.576481288706,0.514765608063691,-0.11167027369232238,0.0029906498860218147,0.018826053019890536,0.0,0.0,0.0,0.9553588468618245
2025-01-07 00:00:00+00:00,12564.848949928486,0.5098873283508564,-0.1121002804284254,0.0036906527788557845,0.023219872871925874,0.0,0.0,0.0,0.9567772959586833
2025-01-08 00:00:00+00:00,12589.38544465772,0.5099176865844056,-0.10887564062659623,0.003055091987607818,0.0192029059090766,0.0,0.0,0.0,0.9560744614616233
2025-01-09 00:00:00+00:00,12595.75405971172,0.5109531705295621,-0.1097762981991852,0.002083936110625158,0.013115930174091524,0.0,0.0,0.0,0.9574767155160052
2025-01-10 00:00:00+00:00,12595.394391413569,0.509409328847213,-0.11065627951756833,0.0018004424448177635,0.011340330369281941,0.0,0.0,0.0,0.9558317385803446
2025-01-13 00:00:00+00:00,12586.506193368841,0.5107917313761766,-0.11128872838644592,0.004160557269252114,0.02620228323481338,0.0,0.0,0.0,0.9565851856374545
2025-01-14 00:00:00+00:00,12569.245944962388,0.5113567113384156,-0.11061357940277916,0.0032971841265052523,0.02072386457601643,0.0,0.0,0.0,0.9572183668772816
2025-01-15 00:00:00+00:00,12598.404376097837,0.514372669254824,-0.10809448002742206,0.001430304103040389,0.008990330475806123,0.0,0.0,0.0,0.9543301287667237
2025-01-16 00:00:00+00:00,12597.858113837678,0.5006308768283793,-0.09904751102175337,0.08966696757239824,0.5649520600104736,0.0,0.0,0.0,0.9583305865291778
2025-01-17 00:00:00+00:00,12631.340279985245,0.5003056423654766,-0.09559358015437215,0.0018411410331240722,0.011593987647678876,0.0,0.0,0.0,0.9562618160175216
2025-01-21 00:00:00+00:00,12603.912116879943,0.5060422521530142,-0.10127291119747761,0.0035359807655670848,0.02233353386588173,0.0,0.0,0.0,0.9560726529333543
2025-01-22 00:00:00+00:00,12624.950182797536,0.5011169415446884,-0.09727403150191143,0.00583605617045861,0.03678849043075536,0.0,0.0,0.0,0.9574286009986079
2025-01-23 00:00:00+00:00,12623.173439806516,0.5023492125499326,-0.09898352801437088,0.001747831236927221,0.011033316372909734,0.0,0.0,0.0,0.9580395583754071
2025-01-24 00:00:00+00:00,12606.3661999476,0.5033153294814287,-0.10034956284844788,0.0011031926833570734,0.006963357124442341,0.0,0.0,0.0,0.9581405491810224
2025-01-27 00:00:00+00:00,12555.81390447375,0.5006439163805522,-0.10237334076290318,0.002858906884300405,0.018006141807784738,0.0,0.0,0.0,0.9566045049992267
2025-01-28 00:00:00+00:00,12597.72148551983,0.5013184909933457,-0.09625989483959672,0.002723598527836128,0.017115739732875945,0.0,0.0,0.0,0.9565353468080358
2025-01-29 00:00:00+00:00,12596.057747089768,0.5003659566673044,-0.09906971582892314,0.0026658596201204997,0.016793615378273338,0.0,0.0,0.0,0.9584677024518664
2025-01-30 00:00:00+00:00,12614.878724687382,0.5023745596331041,-0.0972730930755989,0.0011557257753909717,0.007279462653859764,0.0,0.0,0.0,0.9571500175081147
2025-01-31 00:00:00+00:00,12630.406213054393,0.5210495608937503,-0.15935157326928945,0.07062459475635721,0.44613515778298907,0.0,0.0,0.0,0.9551143101667037
2025-02-03 00:00:00+00:00,12633.185487334456,0.5243948153053708,-0.1583770313349655,0.005736309201485601,0.03621256426840689,0.0,0.0,0.0,0.9513638015413354
2025-02-04 00:00:00+00:00,12614.556769909464,0.5257027319011159,-0.16033729148444578,0.00604453551754746,0.03816657265014596,0.0,0.0,0.0,0.9549351029203834
2025-02-05 00:00:00+00:00,12624.876599744255,0.5237834372895537,-0.15769640916795788,0.002835625518885103,0.01787861984697663,0.0,0.0,0.0,0.9542463949451777
2025-02-06 00:00:00+00:00,12634.617972177319,0.5221694033992585,-0.15829807593874562,0.0031084435597708293,0.019624056301999586,0.0,0.0,0.0,0.9556925523974147
2025-02-07 00:00:00+00:00,12624.202768699006,0.5219182709498454,-0.15975220699268877,0.0015725865360285626,0.009932229220834721,0.0,0.0,0.0,0.956369503306769
2025-02-10 00:00:00+00:00,12649.073698439195,0.525444852332128,-0.15687006868874084,0.0031915073930328455,0.020146635346625173,0.0,0.0,0.0,0.954555279166811
2025-02-11 00:00:00+00:00,12634.631605638788,0.5242358995982569,-0.16068935158431363,0.004202322251202643,0.026584685023290228,0.0,0.0,0.0,0.9562953919476512
2025-02-12 00:00:00+00:00,12649.522749305112,0.5207171047006561,-0.15761302094301413,0.0024180701775842264,0.015274592739749838,0.0,0.0,0.0,0.954160208007683
